1926 , 12 , 30 , 0 , 12.84 , 1.32
1926 , 12 , 31 , 0 , 10.39 , 0.39
1927 , 1 , 1 , 0.031 , 15.19 , 5.47
1927 , 1 , 2 , 8.417 , 14.92 , 9.65
1927 , 1 , 3 , 2.58 , 16.38 , 11.8
1927 , 1 , 4 , 0.031 , 13.4 , 11.54
1927 , 1 , 5 , 4.444 , 16.01 , 11.31
1927 , 1 , 6 , 8.488 , 14.74 , 9.97
1927 , 1 , 7 , 0.164 , 15.07 , 1.48
1927 , 1 , 8 , 0 , 13.96 , 4.03
1927 , 1 , 9 , 0.031 , 16.56 , 6.77
1927 , 1 , 10 , 15.942 , 13.26 , 10.32
1927 , 1 , 11 , 5.109 , 15.66 , 11.94
1927 , 1 , 12 , 0.481 , 15.81 , 4.6
1927 , 1 , 13 , 0 , 14.6 , 6.58
1927 , 1 , 14 , 0.584 , 13.2 , 6.32
1927 , 1 , 15 , 7.137 , 14.39 , 8.84
1927 , 1 , 16 , 13.464 , 12.05 , 7.34
1927 , 1 , 17 , 0 , 13.76 , 1.18
1927 , 1 , 18 , 0.563 , 13.81 , 2.72
1927 , 1 , 19 , 7.372 , 10.89 , 9.07
1927 , 1 , 20 , 4.976 , 12.21 , 5.55
1927 , 1 , 21 , 0.164 , 12.94 , 2.43
1927 , 1 , 22 , 0 , 12.94 , -0.77
1927 , 1 , 23 , 0 , 12.67 , -0.36
1927 , 1 , 24 , 0.031 , 12.35 , 1.71
1927 , 1 , 25 , 0.829 , 11.81 , 7.49
1927 , 1 , 26 , 9.553 , 11.39 , 8.3
1927 , 1 , 27 , 7.301 , 10.47 , 6.06
1927 , 1 , 28 , 5.99 , 14.26 , 7.32
1927 , 1 , 29 , 1.341 , 15.3 , 5.13
1927 , 1 , 30 , 0.164 , 15.08 , 1.94
1927 , 1 , 31 , 0.133 , 14.53 , 4.18
1927 , 2 , 1 , 0.437 , 13.39 , 10.73
1927 , 2 , 2 , 18.234 , 13.21 , 10.55
1927 , 2 , 3 , 39.401 , 13.49 , 10.92
1927 , 2 , 4 , 0.634 , 15.78 , 5.44
1927 , 2 , 5 , 8.675 , 12.88 , 7.59
1927 , 2 , 6 , 11.504 , 12.77 , 7.73
1927 , 2 , 7 , 0.582 , 15.31 , 4.79
1927 , 2 , 8 , 4.192 , 15.27 , 1.56
1927 , 2 , 9 , 0 , 18.54 , 1.91
1927 , 2 , 10 , 0 , 16.66 , 2.06
1927 , 2 , 11 , 0 , 16.06 , 2.95
1927 , 2 , 12 , 0.083 , 12.04 , 1.59
1927 , 2 , 13 , 5.232 , 10.21 , 7.16
1927 , 2 , 14 , 24.985 , 11.53 , 8.26
1927 , 2 , 15 , 20.2 , 12.93 , 8.45
1927 , 2 , 16 , 27.575 , 12.21 , 10.6
1927 , 2 , 17 , 8.8 , 13.29 , 8.95
1927 , 2 , 18 , 34.585 , 15.02 , 10.67
1927 , 2 , 19 , 8.259 , 11.85 , 7.45
1927 , 2 , 20 , 18.4 , 12.72 , 10.17
1927 , 2 , 21 , 25.151 , 13.46 , 11.45
1927 , 2 , 22 , 0 , 15.41 , 6.32
1927 , 2 , 23 , 25.172 , 12.12 , 8.58
1927 , 2 , 24 , 2.028 , 14.59 , 10.94
1927 , 2 , 25 , 0.811 , 16.23 , 12.13
1927 , 2 , 26 , 0.166 , 16.98 , 6.31
1927 , 2 , 27 , 0 , 18.23 , 4.98
1927 , 2 , 28 , 0 , 18.77 , 2.73
1927 , 3 , 1 , 0 , 16.88 , 6.38
1927 , 3 , 2 , 2.054 , 10.63 , 9
1927 , 3 , 3 , 0.298 , 13.6 , 9.37
1927 , 3 , 4 , 4.619 , 11.09 , 7.13
1927 , 3 , 5 , 0 , 19.53 , 2.62
1927 , 3 , 6 , 0 , 20.11 , 5.73
1927 , 3 , 7 , 0 , 16.04 , 4.99
1927 , 3 , 8 , 0 , 12.95 , 7.85
1927 , 3 , 9 , 15.122 , 12.11 , 6.73
1927 , 3 , 10 , 0.17 , 16.82 , 3.75
1927 , 3 , 11 , 11.057 , 20.7 , 4.05
1927 , 3 , 12 , 0 , 17.55 , 6.89
1927 , 3 , 13 , 15.25 , 14.57 , 9.67
1927 , 3 , 14 , 6.449 , 12.37 , 3.27
1927 , 3 , 15 , 0.17 , 15.27 , 2.88
1927 , 3 , 16 , 0.5 , 13.62 , 3.09
1927 , 3 , 17 , 1.873 , 15.16 , 9.52
1927 , 3 , 18 , 0 , 16.38 , 3.7
1927 , 3 , 19 , 0 , 21.3 , 6.55
1927 , 3 , 20 , 0 , 21.61 , 4.29
1927 , 3 , 21 , 0 , 23.58 , 5.09
1927 , 3 , 22 , 0 , 28.8 , 6.54
1927 , 3 , 23 , 0 , 26.82 , 6.75
1927 , 3 , 24 , 0 , 22.46 , 6.24
1927 , 3 , 25 , 0 , 19.1 , 5.05
1927 , 3 , 26 , 0 , 15.08 , 6.74
1927 , 3 , 27 , 0 , 15 , 7.49
1927 , 3 , 28 , 0.085 , 15.92 , 3.51
1927 , 3 , 29 , 2.629 , 12.39 , 8.98
1927 , 3 , 30 , 0 , 11.23 , 7.13
1927 , 3 , 31 , 15.527 , 11.29 , 9.43
1927 , 4 , 1 , 66.136 , 12.2 , 11.25
1927 , 4 , 2 , 4.312 , 14.41 , 11.63
1927 , 4 , 3 , 3.874 , 15.66 , 11.31
1927 , 4 , 4 , 0.18 , 17.37 , 5.01
1927 , 4 , 5 , 0.18 , 19.72 , 4.68
1927 , 4 , 6 , 0.269 , 17.18 , 8.01
1927 , 4 , 7 , 0 , 13.98 , 4.3
1927 , 4 , 8 , 0.393 , 10.58 , 5.97
1927 , 4 , 9 , 0.202 , 9.71 , 1.82
1927 , 4 , 10 , 0.528 , 12.9 , 1.28
1927 , 4 , 11 , 2.841 , 10.95 , 2.48
1927 , 4 , 12 , 0 , 17.87 , 1.65
1927 , 4 , 13 , 0 , 19.58 , 3.34
1927 , 4 , 14 , 0 , 14.54 , 6.56
1927 , 4 , 15 , 0.202 , 17 , 9.37
1927 , 4 , 16 , 0 , 17.43 , 2.71
1927 , 4 , 17 , 0 , 20.61 , 5.33
1927 , 4 , 18 , 0 , 20.87 , 4.7
1927 , 4 , 19 , 0 , 20.97 , 4.71
1927 , 4 , 20 , 0 , 24.46 , 4.41
1927 , 4 , 21 , 0 , 27.34 , 8.59
1927 , 4 , 22 , 0 , 26.42 , 7.51
1927 , 4 , 23 , 0 , 29.27 , 7.82
1927 , 4 , 24 , 0 , 29.29 , 7.44
1927 , 4 , 25 , 0 , 24.46 , 10.01
1927 , 4 , 26 , 0.146 , 18.9 , 10.37
1927 , 4 , 27 , 1.067 , 20.73 , 11.06
1927 , 4 , 28 , 0 , 21.16 , 9.21
1927 , 4 , 29 , 0 , 20.37 , 6.64
1927 , 4 , 30 , 0 , 17.21 , 4.62
1927 , 5 , 1 , 0.613 , 18.74 , 7.66
1927 , 5 , 2 , 0 , 24.35 , 5.82
1927 , 5 , 3 , 0 , 24.3 , 7.47
1927 , 5 , 4 , 0 , 25.4 , 7.99
1927 , 5 , 5 , 0 , 19.04 , 7.82
1927 , 5 , 6 , 1.194 , 18.45 , 9.42
1927 , 5 , 7 , 3.388 , 18.54 , 7.03
1927 , 5 , 8 , 0.172 , 21.94 , 5.69
1927 , 5 , 9 , 0 , 20.9 , 6.28
1927 , 5 , 10 , 0 , 20.77 , 6.58
1927 , 5 , 11 , 0 , 23.23 , 8.67
1927 , 5 , 12 , 0 , 30.01 , 9.26
1927 , 5 , 13 , 0 , 36.15 , 12.22
1927 , 5 , 14 , 0 , 29.71 , 11.86
1927 , 5 , 15 , 0 , 34.65 , 11.42
1927 , 5 , 16 , 0 , 21.95 , 10.5
1927 , 5 , 17 , 0 , 23.28 , 7.98
1927 , 5 , 18 , 0 , 19.86 , 6.73
1927 , 5 , 19 , 0.194 , 17.23 , 11.5
1927 , 5 , 20 , 1.829 , 15.28 , 6.29
1927 , 5 , 21 , 0.871 , 21.05 , 5.68
1927 , 5 , 22 , 0 , 22.91 , 8.9
1927 , 5 , 23 , 0 , 28.23 , 7.21
1927 , 5 , 24 , 0 , 30.65 , 9.63
1927 , 5 , 25 , 0 , 24.29 , 10.29
1927 , 5 , 26 , 0 , 18.24 , 8.57
1927 , 5 , 27 , 4.808 , 16.05 , 6.72
1927 , 5 , 28 , 0.172 , 20.3 , 4.62
1927 , 5 , 29 , 0 , 22.28 , 5.57
1927 , 5 , 30 , 0 , 21.61 , 5.79
1927 , 5 , 31 , 0 , 20.63 , 7.09
1927 , 6 , 1 , 0 , 23.82 , 7.41
1927 , 6 , 2 , 0 , 21.49 , 10.56
1927 , 6 , 3 , 0 , 23.69 , 10.41
1927 , 6 , 4 , 0 , 26.81 , 12.03
1927 , 6 , 5 , 0 , 23.25 , 9.25
1927 , 6 , 6 , 0 , 22.69 , 10.42
1927 , 6 , 7 , 10.337 , 15.99 , 10.54
1927 , 6 , 8 , 1.586 , 22.32 , 13.58
1927 , 6 , 9 , 0 , 22.55 , 13.25
1927 , 6 , 10 , 0 , 23.26 , 12.84
1927 , 6 , 11 , 0 , 23.88 , 11.49
1927 , 6 , 12 , 0 , 24.72 , 11.79
1927 , 6 , 13 , 0 , 28.24 , 11.1
1927 , 6 , 14 , 0 , 30.28 , 12.78
1927 , 6 , 15 , 0 , 32.03 , 11.2
1927 , 6 , 16 , 0 , 30.72 , 11.14
1927 , 6 , 17 , 0 , 25.4 , 11.66
1927 , 6 , 18 , 0 , 24.98 , 11.71
1927 , 6 , 19 , 0 , 23.47 , 9.72
1927 , 6 , 20 , 0 , 24.71 , 10.77
1927 , 6 , 21 , 0 , 25.4 , 11.12
1927 , 6 , 22 , 0 , 26.92 , 10.07
1927 , 6 , 23 , 0 , 26.4 , 10.53
1927 , 6 , 24 , 0 , 27.08 , 12.45
1927 , 6 , 25 , 0 , 24.19 , 12.02
1927 , 6 , 26 , 0 , 23.03 , 10.11
1927 , 6 , 27 , 0 , 28.62 , 9.81
1927 , 6 , 28 , 0 , 33.51 , 13.1
1927 , 6 , 29 , 0 , 37.44 , 14.11
1927 , 6 , 30 , 0 , 38.12 , 14.54
1927 , 7 , 1 , 0 , 30.59 , 12.65
1927 , 7 , 2 , 0 , 23 , 11.13
1927 , 7 , 3 , 0 , 29.67 , 9.76
1927 , 7 , 4 , 0 , 32.46 , 8.76
1927 , 7 , 5 , 0 , 35 , 10.15
1927 , 7 , 6 , 0 , 30.5 , 11.42
1927 , 7 , 7 , 0 , 28.57 , 9.87
1927 , 7 , 8 , 0 , 31.18 , 8.44
1927 , 7 , 9 , 0 , 34.62 , 9.87
1927 , 7 , 10 , 0 , 31.03 , 10.95
1927 , 7 , 11 , 0 , 32.07 , 13.57
1927 , 7 , 12 , 0 , 34.39 , 12.64
1927 , 7 , 13 , 0 , 29.89 , 13.61
1927 , 7 , 14 , 0 , 28.25 , 12.37
1927 , 7 , 15 , 0 , 25.13 , 12.27
1927 , 7 , 16 , 0.115 , 27 , 11.19
1927 , 7 , 17 , 0 , 30.97 , 12.08
1927 , 7 , 18 , 0 , 30.2 , 7.59
1927 , 7 , 19 , 0 , 28.61 , 11.93
1927 , 7 , 20 , 0 , 28.78 , 11.98
1927 , 7 , 21 , 0 , 34.4 , 12.13
1927 , 7 , 22 , 0 , 36.51 , 12.79
1927 , 7 , 23 , 0 , 30.63 , 12.75
1927 , 7 , 24 , 0 , 28.74 , 12.35
1927 , 7 , 25 , 0 , 28.31 , 12.63
1927 , 7 , 26 , 0 , 26.9 , 12.56
1927 , 7 , 27 , 0 , 29.6 , 12.2
1927 , 7 , 28 , 0 , 30.39 , 12.25
1927 , 7 , 29 , 0 , 26.37 , 12.03
1927 , 7 , 30 , 0 , 26.96 , 12.58
1927 , 7 , 31 , 0 , 25.33 , 11.94
1927 , 8 , 1 , 0 , 25.22 , 12.82
1927 , 8 , 2 , 0 , 25.67 , 12.63
1927 , 8 , 3 , 0 , 26.05 , 9.8
1927 , 8 , 4 , 0 , 26.71 , 12.91
1927 , 8 , 5 , 0 , 28.35 , 11.8
1927 , 8 , 6 , 0 , 26.22 , 11.93
1927 , 8 , 7 , 0 , 27.38 , 11.61
1927 , 8 , 8 , 0 , 28.16 , 11.89
1927 , 8 , 9 , 0 , 30.89 , 10.8
1927 , 8 , 10 , 0 , 26.9 , 11.3
1927 , 8 , 11 , 0 , 23.75 , 12.78
1927 , 8 , 12 , 0 , 24.01 , 12.23
1927 , 8 , 13 , 0 , 23.83 , 11.09
1927 , 8 , 14 , 0 , 25.26 , 11.45
1927 , 8 , 15 , 0 , 28.01 , 10.4
1927 , 8 , 16 , 0 , 27.43 , 11.13
1927 , 8 , 17 , 0 , 26.86 , 11.74
1927 , 8 , 18 , 0 , 26.32 , 12.58
1927 , 8 , 19 , 0 , 28.09 , 11.93
1927 , 8 , 20 , 0 , 32.08 , 9.02
1927 , 8 , 21 , 0 , 29.93 , 10.29
1927 , 8 , 22 , 0 , 25.01 , 10.06
1927 , 8 , 23 , 0 , 27.84 , 8.89
1927 , 8 , 24 , 0 , 29.55 , 9.73
1927 , 8 , 25 , 0 , 30.15 , 10.28
1927 , 8 , 26 , 0 , 29.09 , 11.25
1927 , 8 , 27 , 0 , 22.86 , 13.57
1927 , 8 , 28 , 0.066 , 22.92 , 13.6
1927 , 8 , 29 , 0 , 25.89 , 10.47
1927 , 8 , 30 , 0 , 28.12 , 8.56
1927 , 8 , 31 , 0 , 34.04 , 8.89
1927 , 9 , 1 , 0 , 28.96 , 11.25
1927 , 9 , 2 , 0 , 25.44 , 14.2
1927 , 9 , 3 , 0 , 24.96 , 15.38
1927 , 9 , 4 , 0 , 27.22 , 11.97
1927 , 9 , 5 , 0 , 28.29 , 11.01
1927 , 9 , 6 , 0 , 25.39 , 12.11
1927 , 9 , 7 , 0 , 29.41 , 11.23
1927 , 9 , 8 , 0 , 27.33 , 10.69
1927 , 9 , 9 , 0 , 22.65 , 11.87
1927 , 9 , 10 , 0 , 26.24 , 9.59
1927 , 9 , 11 , 0 , 27.41 , 10.39
1927 , 9 , 12 , 0 , 25.24 , 10.94
1927 , 9 , 13 , 0 , 24.03 , 8.97
1927 , 9 , 14 , 0 , 24.06 , 8.48
1927 , 9 , 15 , 0 , 28.71 , 8.07
1927 , 9 , 16 , 0 , 23.99 , 11.69
1927 , 9 , 17 , 0.038 , 24.73 , 11.45
1927 , 9 , 18 , 0 , 24.93 , 9.77
1927 , 9 , 19 , 0 , 26.22 , 11.25
1927 , 9 , 20 , 0 , 23.72 , 9.4
1927 , 9 , 21 , 0 , 25.74 , 8.32
1927 , 9 , 22 , 0 , 25.85 , 8.74
1927 , 9 , 23 , 0 , 24.74 , 10.46
1927 , 9 , 24 , 0 , 25.09 , 9.63
1927 , 9 , 25 , 0 , 29.3 , 8.94
1927 , 9 , 26 , 0 , 26.4 , 9.89
1927 , 9 , 27 , 0 , 23.86 , 12.59
1927 , 9 , 28 , 0 , 27.81 , 13.16
1927 , 9 , 29 , 0 , 27.71 , 13.08
1927 , 9 , 30 , 0 , 27.71 , 14.54
1927 , 10 , 1 , 0 , 28.41 , 9.45
1927 , 10 , 2 , 0 , 29.01 , 11.47
1927 , 10 , 3 , 0 , 28.05 , 9.81
1927 , 10 , 4 , 0 , 24.91 , 9.5
1927 , 10 , 5 , 0 , 24.69 , 6.85
1927 , 10 , 6 , 0 , 26.05 , 4.93
1927 , 10 , 7 , 0 , 28.88 , 5.13
1927 , 10 , 8 , 0 , 30.56 , 5.55
1927 , 10 , 9 , 0 , 29.05 , 5.94
1927 , 10 , 10 , 0 , 28.63 , 6.44
1927 , 10 , 11 , 0 , 31.81 , 9.34
1927 , 10 , 12 , 0 , 31.89 , 9.16
1927 , 10 , 13 , 0 , 28.73 , 8.93
1927 , 10 , 14 , 0 , 23.27 , 8.13
1927 , 10 , 15 , 0 , 25.11 , 9.27
1927 , 10 , 16 , 0 , 21.1 , 9.32
1927 , 10 , 17 , 0 , 23.97 , 12.25
1927 , 10 , 18 , 0 , 29.16 , 7.24
1927 , 10 , 19 , 0 , 30.19 , 7.74
1927 , 10 , 20 , 0 , 26.67 , 8.61
1927 , 10 , 21 , 0 , 27.77 , 8.7
1927 , 10 , 22 , 0 , 27.8 , 8.3
1927 , 10 , 23 , 0 , 24.35 , 7.51
1927 , 10 , 24 , 0 , 24.61 , 8.15
1927 , 10 , 25 , 0 , 18.78 , 11.77
1927 , 10 , 26 , 8.057 , 18.39 , 15.11
1927 , 10 , 27 , 0.02 , 19.93 , 12.58
1927 , 10 , 28 , 0 , 19.39 , 9.13
1927 , 10 , 29 , 1.078 , 20.98 , 12.67
1927 , 10 , 30 , 19.289 , 15.05 , 12.39
1927 , 10 , 31 , 22.758 , 22.02 , 12.06
1927 , 11 , 1 , 0 , 23.41 , 6.9
1927 , 11 , 2 , 0 , 23.22 , 7.55
1927 , 11 , 3 , 0 , 24.48 , 7.99
1927 , 11 , 4 , 0 , 24 , 9.32
1927 , 11 , 5 , 0 , 21.27 , 11.08
1927 , 11 , 6 , 0.922 , 14.08 , 12.75
1927 , 11 , 7 , 8.2 , 15.02 , 15.35
1927 , 11 , 8 , 5.233 , 14.88 , 12.66
1927 , 11 , 9 , 42.035 , 15.74 , 14.56
1927 , 11 , 10 , 0.491 , 15.51 , 5.84
1927 , 11 , 11 , 4.982 , 15.11 , 5.96
1927 , 11 , 12 , 13.474 , 12.93 , 9.06
1927 , 11 , 13 , 15.258 , 15.06 , 9.13
1927 , 11 , 14 , 0.802 , 14.63 , 10.35
1927 , 11 , 15 , 0.632 , 18.15 , 12.32
1927 , 11 , 16 , 0.13 , 20.04 , 12.83
1927 , 11 , 17 , 0 , 19.32 , 8.86
1927 , 11 , 18 , 0 , 14.14 , 10.02
1927 , 11 , 19 , 3.809 , 13.58 , 10.59
1927 , 11 , 20 , 9.824 , 13.82 , 9.48
1927 , 11 , 21 , 0.642 , 14.2 , 3.47
1927 , 11 , 22 , 0 , 14.67 , 2.34
1927 , 11 , 23 , 0 , 14.97 , 1.3
1927 , 11 , 24 , 0 , 16.27 , 2.56
1927 , 11 , 25 , 0 , 16.54 , 10.77
1927 , 11 , 26 , 2.015 , 15.35 , 12.76
1927 , 11 , 27 , 0 , 17.39 , 10.03
1927 , 11 , 28 , 0.391 , 16.71 , 10.26
1927 , 11 , 29 , 0 , 17.01 , 9.06
1927 , 11 , 30 , 0 , 18.68 , 6.04
1927 , 12 , 1 , 0 , 19.5 , 6.68
1927 , 12 , 2 , 0 , 20.21 , 4.93
1927 , 12 , 3 , 0 , 22.62 , 5.13
1927 , 12 , 4 , 0 , 21.09 , 8.86
1927 , 12 , 5 , 0 , 17.15 , 2.13
1927 , 12 , 6 , 0 , 14.52 , 2.15
1927 , 12 , 7 , 0 , 14.22 , -0.64
1927 , 12 , 8 , 0 , 13.77 , -1.25
1927 , 12 , 9 , 2.266 , 12.11 , 6.51
1927 , 12 , 10 , 13.588 , 8.8 , 5.48
1927 , 12 , 11 , 13.119 , 14.08 , 1.48
1927 , 12 , 12 , 0 , 12.69 , 3.41
1927 , 12 , 13 , 16.937 , 11.24 , 6.63
1927 , 12 , 14 , 10.362 , 12.83 , 1.18
1927 , 12 , 15 , 0 , 13.53 , -0.17
1927 , 12 , 16 , 0 , 14.12 , -0.01
1927 , 12 , 17 , 0 , 17.75 , 4.28
1927 , 12 , 18 , 0 , 13.05 , -0.97
1927 , 12 , 19 , 0 , 11.38 , -0.74
1927 , 12 , 20 , 0 , 11.56 , -0.17
1927 , 12 , 21 , 0.459 , 13.42 , 4.39
1927 , 12 , 22 , 0 , 12.01 , 1.64
1927 , 12 , 23 , 0 , 9.98 , 0.42
1927 , 12 , 24 , 18.254 , 10.05 , 8.01
1927 , 12 , 25 , 20.929 , 10.96 , 7.58
1927 , 12 , 26 , 0 , 14.4 , 2.51
1927 , 12 , 27 , 0.796 , 12.31 , 7.97
1927 , 12 , 28 , 3.267 , 10.73 , 6.79
1927 , 12 , 29 , 18.468 , 14.33 , 8.04
1927 , 12 , 30 , 0 , 10.59 , 1.53
1927 , 12 , 31 , 2.389 , 10.27 , 7.81
1928 , 1 , 1 , 11.54 , 11.85 , 10.45
1928 , 1 , 2 , 1.341 , 15.78 , 11.29
1928 , 1 , 3 , 0.399 , 13.75 , 10.87
1928 , 1 , 4 , 0.072 , 15.87 , 10.17
1928 , 1 , 5 , 0 , 12.12 , 7.66
1928 , 1 , 6 , 0 , 12.78 , 9.39
1928 , 1 , 7 , 0 , 12.92 , 8.2
1928 , 1 , 8 , 0 , 13.7 , 7.27
1928 , 1 , 9 , 0 , 13.65 , 5.11
1928 , 1 , 10 , 0 , 12.86 , 5.91
1928 , 1 , 11 , 0 , 10.76 , 4.27
1928 , 1 , 12 , 0 , 9.94 , 4.33
1928 , 1 , 13 , 2.406 , 10.84 , 5.6
1928 , 1 , 14 , 0.973 , 11.59 , 2.17
1928 , 1 , 15 , 0 , 10.84 , 3.68
1928 , 1 , 16 , 0 , 11.57 , -1.04
1928 , 1 , 17 , 0 , 10.36 , -1.94
1928 , 1 , 18 , 0 , 10.3 , -2.18
1928 , 1 , 19 , 0 , 14.74 , 0.71
1928 , 1 , 20 , 0 , 15.63 , 0.73
1928 , 1 , 21 , 0 , 11.03 , 3.1
1928 , 1 , 22 , 15.062 , 12.73 , 7.87
1928 , 1 , 23 , 10.27 , 12.45 , 3.19
1928 , 1 , 24 , 1.679 , 13.64 , 7.01
1928 , 1 , 25 , 0.133 , 13.79 , 4.08
1928 , 1 , 26 , 0 , 18.87 , 3.62
1928 , 1 , 27 , 0 , 18.42 , 6.17
1928 , 1 , 28 , 0.461 , 17.05 , 10.97
1928 , 1 , 29 , 28.762 , 14.9 , 11.62
1928 , 1 , 30 , 0.451 , 17.5 , 11.94
1928 , 1 , 31 , 0.164 , 15.32 , 6.6
1928 , 2 , 1 , 1.269 , 14.58 , 10.6
1928 , 2 , 2 , 11.598 , 13.86 , 10.94
1928 , 2 , 3 , 22.717 , 12.84 , 11.57
1928 , 2 , 4 , 19.441 , 14.61 , 9.37
1928 , 2 , 5 , 1.446 , 11.53 , 5.59
1928 , 2 , 6 , 0 , 17.26 , 8.63
1928 , 2 , 7 , 0 , 17.84 , 4.95
1928 , 2 , 8 , 0 , 20.18 , 3.53
1928 , 2 , 9 , 0 , 20.47 , 9.9
1928 , 2 , 10 , 0 , 19.07 , 1.1
1928 , 2 , 11 , 0 , 17.36 , 1.75
1928 , 2 , 12 , 0 , 16.85 , 3.04
1928 , 2 , 13 , 0 , 17.94 , 1.65
1928 , 2 , 14 , 0 , 17.59 , 0.83
1928 , 2 , 15 , 0 , 16.57 , 3.96
1928 , 2 , 16 , 0 , 16.84 , 6.77
1928 , 2 , 17 , 0 , 18.07 , 2.85
1928 , 2 , 18 , 0 , 18 , 0.83
1928 , 2 , 19 , 0 , 18.78 , 2.5
1928 , 2 , 20 , 0 , 18.58 , 3.71
1928 , 2 , 21 , 0 , 15.31 , 4.68
1928 , 2 , 22 , 0 , 15.92 , 3.72
1928 , 2 , 23 , 0.718 , 16.03 , 4.27
1928 , 2 , 24 , 0.541 , 12.07 , 5.68
1928 , 2 , 25 , 2.912 , 12.97 , 4.78
1928 , 2 , 26 , 3.724 , 17.78 , 3.21
1928 , 2 , 27 , 0 , 18.94 , 6.3
1928 , 2 , 28 , 0.333 , 15.78 , 5.9
1928 , 2 , 29 , 0.104 , 15.3 , 8.91
1928 , 3 , 1 , 0.958 , 15.73 , 11.33
1928 , 3 , 2 , 0.106 , 18.36 , 10.19
1928 , 3 , 3 , 1.692 , 16.28 , 9.49
1928 , 3 , 4 , 6.673 , 15.33 , 9.78
1928 , 3 , 5 , 2.778 , 16.46 , 10.47
1928 , 3 , 6 , 3.469 , 16.73 , 9.61
1928 , 3 , 7 , 0.702 , 17.71 , 10.49
1928 , 3 , 8 , 1.543 , 14.91 , 8.36
1928 , 3 , 9 , 11.579 , 17.9 , 11.04
1928 , 3 , 10 , 0.138 , 20.66 , 7.06
1928 , 3 , 11 , 0 , 16.3 , 9.21
1928 , 3 , 12 , 0 , 17.5 , 9.47
1928 , 3 , 13 , 0 , 18.85 , 8.36
1928 , 3 , 14 , 0 , 20.46 , 3.7
1928 , 3 , 15 , 0 , 23.3 , 5.13
1928 , 3 , 16 , 0 , 22.69 , 6.44
1928 , 3 , 17 , 0 , 24.1 , 6.15
1928 , 3 , 18 , 0 , 26.37 , 7.52
1928 , 3 , 19 , 0 , 18.12 , 11.09
1928 , 3 , 20 , 0 , 22.14 , 6.75
1928 , 3 , 21 , 0 , 21.04 , 7.83
1928 , 3 , 22 , 18.602 , 20.91 , 13.7
1928 , 3 , 23 , 48.868 , 14.33 , 13.07
1928 , 3 , 24 , 7.758 , 14.62 , 12.31
1928 , 3 , 25 , 15.782 , 16.41 , 14.05
1928 , 3 , 26 , 22.04 , 14.38 , 7.7
1928 , 3 , 27 , 13.473 , 13.28 , 6.6
1928 , 3 , 28 , 0 , 16.72 , 2.96
1928 , 3 , 29 , 0 , 17.8 , 5.24
1928 , 3 , 30 , 0 , 16.76 , 4.8
1928 , 3 , 31 , 4.236 , 15.58 , 3.7
1928 , 4 , 1 , 7.927 , 14 , 7.81
1928 , 4 , 2 , 17.079 , 12.16 , 6.94
1928 , 4 , 3 , 1.123 , 15.12 , 2.83
1928 , 4 , 4 , 0.146 , 17.74 , 2.35
1928 , 4 , 5 , 0 , 20.85 , 4.35
1928 , 4 , 6 , 0 , 25.01 , 4.5
1928 , 4 , 7 , 0 , 26.94 , 8.27
1928 , 4 , 8 , 0 , 23.18 , 10.22
1928 , 4 , 9 , 0 , 19.28 , 9.43
1928 , 4 , 10 , 0 , 18.68 , 9.21
1928 , 4 , 11 , 0.236 , 17.51 , 10.09
1928 , 4 , 12 , 0.46 , 18.88 , 11.49
1928 , 4 , 13 , 0 , 20.82 , 7.93
1928 , 4 , 14 , 0 , 18.69 , 7.21
1928 , 4 , 15 , 0 , 18.15 , 6.85
1928 , 4 , 16 , 3.863 , 15.27 , 9.3
1928 , 4 , 17 , 2.953 , 15.61 , 5.89
1928 , 4 , 18 , 0 , 17.59 , 4.66
1928 , 4 , 19 , 0 , 16.9 , 4.26
1928 , 4 , 20 , 0 , 18.92 , 6.05
1928 , 4 , 21 , 0 , 22.23 , 6.68
1928 , 4 , 22 , 0 , 21.3 , 8.84
1928 , 4 , 23 , 0.236 , 15.83 , 7.34
1928 , 4 , 24 , 0 , 17.47 , 3.11
1928 , 4 , 25 , 0 , 22.13 , 3.84
1928 , 4 , 26 , 0 , 20.64 , 8.07
1928 , 4 , 27 , 0 , 21.87 , 8.36
1928 , 4 , 28 , 0 , 25.58 , 6.49
1928 , 4 , 29 , 0 , 26.05 , 9.57
1928 , 4 , 30 , 0 , 21.62 , 9.41
1928 , 5 , 1 , 0 , 22.63 , 8.22
1928 , 5 , 2 , 0 , 22.37 , 6.82
1928 , 5 , 3 , 0 , 25.52 , 7.22
1928 , 5 , 4 , 0 , 29.17 , 7.09
1928 , 5 , 5 , 0 , 28.67 , 8.4
1928 , 5 , 6 , 0 , 25.59 , 8.47
1928 , 5 , 7 , 0 , 20.78 , 10.71
1928 , 5 , 8 , 6.884 , 16.65 , 13.03
1928 , 5 , 9 , 0.301 , 16.29 , 11.05
1928 , 5 , 10 , 0 , 16.77 , 11.58
1928 , 5 , 11 , 0 , 23.42 , 12.7
1928 , 5 , 12 , 0 , 28.48 , 11.43
1928 , 5 , 13 , 0 , 27.39 , 8.58
1928 , 5 , 14 , 0 , 19.55 , 11.42
1928 , 5 , 15 , 0 , 21.99 , 12.61
1928 , 5 , 16 , 0 , 21.48 , 10.97
1928 , 5 , 17 , 0 , 20.73 , 10.59
1928 , 5 , 18 , 0 , 20.38 , 9.8
